id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
998,2,0,SFV,82700,NULL,NULL,NULL,Sativa,NULL,Caveman,NULL,NULL,NULL,"Corona, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,2,0,Purple Magic,82720,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,0,Northern Lights #1,83411,NULL,NULL,NULL,Hybrid,,Seed Bank,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
860,1,0,Northern Lights #2,83412,NULL,NULL,NULL,Hybrid,,Seed Bank,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1002,2,0,Gelato,83581,NULL,NULL,NULL,Hybrid,NULL,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,2,0,Hell Raiser OG,83653,NULL,NULL,NULL,Hybrid,NULL,Archive Seed Bank,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1,0,Panama,83812,NULL,NULL,NULL,Hybrid,,ACE Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3326,2,0,Purple Heart,83894,NULL,NULL,NULL,Hybrid,NULL,Almighty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1,0,Fruity Thai,83941,NULL,NULL,NULL,Hybrid,,Ceres Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
935,2,0,Black Lime Reserve,84284,NULL,NULL,NULL,Hybrid,NULL,Aficionado Seeds,NULL,NULL,NULL,", CA",NULL,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,2,0,Red Hindu Kush,84333,NULL,NULL,NULL,Hybrid,NULL,Aficionado Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,2,0,Royal Salute,84334,NULL,NULL,NULL,Hybrid,NULL,Aficionado Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8880,2,0,Grim,84724,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,1,0,Chrystal,84785,NULL,NULL,NULL,Hybrid,"436, 267",Nirvana,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2796,2,0,Panda OG,85721,NULL,NULL,NULL,Hybrid,NULL,Phat Panda,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,2,0,Pineapple Purps,86090,NULL,NULL,NULL,Sativa,NULL,NULL,"Relaxed, Creative, Uplifted, Happy, Talkative, Dry Mouth, Anxious","Inflammation, Depression","Pineapple, Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,2,0,Cole Train,86474,NULL,NULL,NULL,Hybrid,NULL,Reserva Privada,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,2,0,Grizzly Purple Kush,86806,NULL,NULL,NULL,Hybrid,NULL,Blim Burn,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,2,0,Strawberry Cheesecake,87070,NULL,NULL,NULL,Hybrid,NULL,Heavyweight Seeds,"Relaxed, Uplifted, Happy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Depression, Pain, Lack of Appetite, Stress","Strawberry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,2,0,Sour Patch Kiss,87106,NULL,NULL,NULL,Hybrid,NULL,Elev8 Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,2,0,Blackberry Dream,87109,NULL,NULL,NULL,Hybrid,NULL,Elev8 Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,2,0,Super Jack,87118,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Energetic, Happy, Uplifted, Focused, Creative, Dry Mouth, Anxious, Paranoid","Depression, Stress, Lack of Appetite, Pain","Sweet, Earthy","Hollywood, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,2,0,Strawberry Rhino,87369,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,2,0,Whitaker Blues,87670,NULL,NULL,NULL,Hybrid,NULL,DJ Short,"Relaxed, Sleepy, Happy, Uplifted, Euphoric, Dry Mouth","Stress, Insomnia, Depression, Pain","Sweet, Apple",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,2,0,Ppp,87751,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,2,0,Skyscraper Kush,87803,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,2,0,Professor Chaos,87811,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8351,2,0,Super Cannalope,87817,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8491,2,0,Big Skunk,87824,NULL,NULL,NULL,Hybrid,NULL,Seed Bank,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,2,0,Alien Bubba Berry,87833,NULL,NULL,NULL,Hybrid,NULL,La Plata Labs,NULL,NULL,NULL,"Morongo Basin, CA",NULL,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,2,0,Golden Cobra,88549,NULL,NULL,NULL,Hybrid,NULL,Moxie Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,2,0,Tangilope,88764,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,"Happy, Uplifted, Creative, Euphoric, Talkative, Dry Mouth, Paranoid","Depression, Stress, Pain, Lack of Appetite","Citrus, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7355,2,0,Lavender Trainwreck,89023,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,2,0,Epoxy OG,89107,NULL,NULL,NULL,Hybrid,NULL,RedEyed Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,2,0,Cookies Kush,89165,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Hungry, Euphoric, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Lack of Appetite, Insomnia, Depression, Pain","Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,2,0,Grizzly Kush,89278,NULL,NULL,NULL,Hybrid,NULL,Elemental Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6355,2,0,Sour Power,89289,NULL,NULL,NULL,Hybrid,NULL,HortiLab Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,2,0,Purple Berry,89444,NULL,NULL,NULL,Hybrid,NULL,CannaVenture,"Relaxed, Euphoric, Sleepy, Tingly, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Nausea, Stress, Insomnia","Berry, Blueberry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,2,0,Durban Skunk,89987,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,2,0,Hawaiian Diesel,90186,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy, Relaxed, Uplifted, Creative, Horny, Dry Mouth, Anxious","Stress, Lack of Appetite, Pain, Depression",Citrus,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,2,0,Magnum PI,91262,NULL,NULL,NULL,Sativa,NULL,NULL,"Uplifted, Focused, Energetic, Euphoric, Creative","Depression, Stress","Citrus, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,2,0,Blue Ribbon,91309,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6526,2,0,Grand Master Kush,91422,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,2,0,Superstar,92044,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,2,0,Blue Fire,92049,NULL,NULL,NULL,Hybrid,NULL,Purple Caper Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,2,0,Cheeseberry,92776,NULL,NULL,NULL,Hybrid,NULL,Oregon Microgrowers Guild,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,2,0,Purple People Eater,92788,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Uplifted, Creative, Euphoric, Focused, Relaxed","Depression, Stress",Grape,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,2,0,Strawberry Shortcake,92964,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,2,0,Kandahar,93188,NULL,NULL,NULL,Hybrid,NULL,Ministry of Cannabis,"Relaxed, Sleepy, Uplifted, Euphoric","Insomnia, Depression, Pain, Stress",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6450,2,0,Tropical OG,93684,NULL,NULL,NULL,Hybrid,NULL,710 Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,2,0,Pineapple Jack,93696,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Energetic, Uplifted, Happy, Focused, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite","Pineapple, Citrus, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5538,2,0,Chaos Kush,93925,NULL,NULL,NULL,Hybrid,NULL,Elemental Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2,0,Pink Frost,94077,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2,0,Commerce City Kush,94251,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,"Euphoric, Happy, Relaxed, Sleepy, Talkative, Dry Mouth","Insomnia, Pain, Stress, Depression",Sweet,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,2,0,Wonder,94579,NULL,NULL,NULL,Hybrid,NULL,Good Gear Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,2,0,Head Cheese,94936,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,2,0,Blue Cookieberry Crunch,95328,NULL,NULL,NULL,Hybrid,NULL,Riot Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004,2,0,Dreamweaver,95375,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1,0,The Church,95548,NULL,NULL,NULL,Hybrid,"396, 370, 267",Green House Seed Co.,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1953,2,0,King Louis XIII,95613,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Pain, Depression, Muscle Spasms","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,2,0,Tangerine Haze,95650,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,2,0,Mother Tongue,96132,NULL,NULL,NULL,Sativa,NULL,NULL,"Euphoric, Happy, Relaxed, Hungry, Sleepy, Paranoid, Anxious, Dry Mouth","Lack of Appetite, Stress, Pain, Inflammation",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7834,2,0,Sugar Baby,96215,NULL,NULL,NULL,Hybrid,NULL,NCGA,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,2,0,SinMint Cookies,96329,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,2,0,Black Cherry Pie,96631,NULL,NULL,NULL,Hybrid,NULL,In House Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,2,0,Nightmare Cookies,96658,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,2,0,Strawberry Fields,96660,NULL,NULL,NULL,Hybrid,NULL,Crockett Family Farms,"Relaxed, Euphoric, Happy, Uplifted, Hungry, Dry Mouth, Paranoid","Stress, Pain, Muscle Spasms, Depression, Insomnia","Strawberry, Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,2,0,LA Ultra,96701,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Euphoric, Happy, Sleepy, Tingly, Dry Mouth, Paranoid","Insomnia, Stress, Pain",Lemon,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,0,Pakistan Valley Kush,96811,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Sleepy, Euphoric, Uplifted, Dry Mouth","Insomnia, Stress, Depression, Pain, Lack of Appetite","Pine, Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,0,Original Haze,97066,NULL,NULL,NULL,Hybrid,,Sacred Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
891,2,0,Incredible Bulk,97199,NULL,NULL,NULL,Indica,NULL,TreeStar Organics,"Relaxed, Happy, Tingly, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Muscle Spasms, Insomnia, Pain, Lack of Appetite","Earthy, Citrus","6150 White Oak Lane, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,2,0,Blackberry Cream,97294,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,"Relaxed, Happy, Euphoric, Uplifted, Sleepy, Dry Mouth","Depression, Stress, Insomnia, Muscle Spasms, Pain","Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1,0,Malawi Gold,97542,NULL,NULL,NULL,Hybrid,,African Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1631,2,0,Sour Pebbles,98036,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy, Euphoric, Hungry, Creative, Dry Mouth","Stress, Depression, Pain, Nausea","Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,2,0,Frozen Tangerines,98044,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,2,0,Titanic,98072,NULL,NULL,NULL,Hybrid,NULL,Sure Fire Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,2,0,Purple Master,98739,NULL,NULL,NULL,Hybrid,NULL,Guerilla Farms,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,Aloha,98985,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Energetic, Uplifted, Happy, Creative, Focused, Dry Mouth, Anxious","Depression, Stress, Pain","Sweet, Citrus",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,2,0,Sour Jack,99233,NULL,NULL,NULL,Hybrid,NULL,Karma Genetics,"Energetic, Happy, Creative, Uplifted, Euphoric, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain",Citrus,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,2,0,Cherry Drop,99394,NULL,NULL,NULL,Hybrid,NULL,Lowlife Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,2,0,CBD Shark,99532,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Sleepy, Focused, Euphoric, Dry Mouth, Paranoid, Anxious","Pain, Stress, Inflammation, Depression","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,2,0,Blue Dot,99682,NULL,NULL,NULL,Sativa,NULL,Holistic Healing Collective,"Uplifted, Energetic, Relaxed, Happy, Focused, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Nausea","Earthy, Berry","Richmond, CA",NULL,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,0,Lemon G,99696,NULL,NULL,NULL,Hybrid,0,Alien Genetics,"Focused, Happy, Relaxed, Uplifted, Creative, Dry Mouth, Paranoid","Pain, Stress, Depression, Inflammation, Nausea","Lemon, Citrus, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3089,2,0,OG Sour,100489,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,2,0,Hindu Berry,100506,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1,0,Very Berry Haze,101457,NULL,NULL,NULL,Hybrid,0,Apothecary Seed Company,"Happy, Focused, Uplifted, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Pain, Inflammation, Muscle Spasms","Berry, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8964,2,0,Super Thai,101805,NULL,NULL,NULL,Hybrid,NULL,White Widow Web,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,1,0,Blue Skunk,102139,NULL,NULL,NULL,Hybrid,"66, 370",Mr. Blue,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,33,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1083,2,0,Twizzler,102248,NULL,NULL,NULL,Hybrid,NULL,Garden Ablaze Seeds,NULL,NULL,NULL,"Morongo Basin, CA",NULL,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,2,0,Blackout,102254,NULL,NULL,NULL,Hybrid,NULL,Yardie Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,2,0,Extreme OG,102271,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,"Relaxed, Sleepy, Hungry, Happy, Horny, Dry Mouth","Pain, Stress, Muscle Spasms, Lack of Appetite, Nausea","Lime, Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,1,0,Colombian Gold,102276,NULL,NULL,NULL,Hybrid,,Brazilian Seed Company,"Euphoric, Happy, Uplifted, Energetic, Relaxed, Dry Mouth, Paranoid","Depression, Stress, Pain, Lack of Appetite, Inflammation","Earthy, Sweet",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5314,2,0,Galactic Glue,102532,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,0,Pure Power Plant,102746,NULL,NULL,NULL,Hybrid,0,White Label Co.,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4113,2,0,Cherry Slyder,103045,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2,0,Gorilla Grip,103229,NULL,NULL,NULL,Hybrid,NULL,Sin City Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,2,0,Light Saber,103243,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,2,0,Alien Blues,103299,NULL,NULL,NULL,Hybrid,NULL,La Plata Labs,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,2,0,Rug Burn OG,103678,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,2,0,Green Goo,103770,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,2,0,Tangie Ghost Train,103783,NULL,NULL,NULL,Sativa,NULL,NULL,"Uplifted, Energetic, Euphoric, Focused, Happy","Depression, Lack of Appetite, Stress","Sweet, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,2,0,OG Cookies,103803,NULL,NULL,NULL,Hybrid,NULL,Relentless Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,2,0,Himalayan Blackberry,104469,NULL,NULL,NULL,Indica,NULL,NULL,"Sleepy, Happy, Tingly, Euphoric, Relaxed, Dry Mouth","Insomnia, Stress, Depression, Lack of Appetite","Berry, Blueberry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,2,0,Narnia,104662,NULL,NULL,NULL,Sativa,NULL,NULL,"Creative, Energetic, Focused, Uplifted, Happy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Sweet, Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,2,0,Appalachian Power,104663,NULL,NULL,NULL,Sativa,NULL,NULL,"Euphoric, Creative, Focused, Talkative, Uplifted",,"Grape, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,2,0,Turbo Diesel,104814,NULL,NULL,NULL,Hybrid,NULL,MTG Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,2,0,818 Headband,104997,NULL,NULL,NULL,Hybrid,NULL,The Cali Connection,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,0,Pacific Blue,105062,NULL,NULL,NULL,Indica,NULL,NULL,"Happy, Tingly, Relaxed, Sleepy, Euphoric, Dry Mouth","Stress, Insomnia, Pain, Depression","Blueberry, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,2,0,Sour Bubble,105659,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Happy, Creative, Dry Mouth, Anxious","Pain, Depression, Nausea, Insomnia, Stress","Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6784,2,0,Alien Afterburner OG,105819,NULL,NULL,NULL,Hybrid,NULL,Alien Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,2,0,Bubba Berry,105902,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,2,0,Blueberry Dream,106004,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Euphoric, Happy, Focused, Creative, Dry Mouth","Stress, Depression, Pain, Insomnia","Blueberry, Berry, Earthy","Canoga Park, CA",NULL,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6135,2,0,Pineapple Dream,106014,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6799,2,0,Lucy,106037,NULL,NULL,NULL,Hybrid,NULL,Reserva Privada Colorado,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
